zip,member,piece_name,block,record_idx,record_kind,n_points,point_idx,a,b,c,e,x,y,in_real,nearest_perim_units,nearest_perim_in,nearest_perim_mm,nearest_dxf14_in,block_check_line_table
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,7,-1,1,0,1,211886,122453,0,3151.1,0.3151,8.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,8,-1,1,0,1,213630,121091,0,3153.9,0.3154,8.01,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,9,-1,1,0,1,215251,120068,0,3150.8,0.3151,8.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,10,-1,1,0,1,216515,119337,0,3150.1,0.3150,8.00,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,11,3,0,0,2,219074,117760,0,2361.4,0.2361,6.00,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,8,2,13,12,3,0,0,2,219418,117547,0,2055.3,0.2055,5.22,0.0307,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,9,2,4,0,3,0,0,2,218739,119856,0,1541.3,0.1541,3.91,0.1271,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,9,2,4,1,3,0,0,2,219074,117760,0,2361.4,0.2361,6.00,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,9,2,4,2,4,0,0,2,220389,109525,0,2361.6,0.2362,6.00,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,9,2,4,3,4,0,0,2,220902,106313,0,99.9,0.0100,0.25,0.3253,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,10,2,4,0,4,0,0,2,222869,109814,0,132.9,0.0133,0.34,0.2498,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,10,2,4,1,4,0,0,2,220389,109525,0,2361.6,0.2362,6.00,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,10,2,4,2,9,0,0,2,114024,97102,0,788.7,0.0789,2.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,10,2,4,3,9,0,0,2,113082,96992,0,0.4,0.0000,0.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,0,-1,0,0,2,113946,94998,0,0.1,0.0000,0.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,1,-1,0,0,2,114472,95432,0,655.1,0.0655,1.66,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,2,-1,1,0,0,120419,100339,0,2362.6,0.2363,6.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,3,8,0,0,1,121068,100942,0,2362.6,0.2363,6.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,4,-1,1,0,0,123550,103480,0,2372.9,0.2373,6.03,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,5,13,0,0,1,128665,111308,0,2370.8,0.2371,6.02,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,6,7,0,0,2,130255,115005,0,2365.1,0.2365,6.01,0.0001,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,7,-1,1,1,1,130256,115010,0,2364.2,0.2364,6.01,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,8,-1,1,0,0,132281,121336,0,2367.7,0.2368,6.01,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,9,1,0,0,2,134242,133059,0,400.0,0.0400,1.02,0.0007,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,0,11,2,11,10,1,0,0,2,134302,133459,0,0.3,0.0000,0.00,0.0000,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,8,2,2,0,-1,1,0,0,-21317,-48,1,7935.4,0.7935,20.16,1.2101,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,8,2,2,1,-1,1,0,0,21317,-48,1,8677.9,0.8678,22.04,4.7926,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,0,2,0,0,2,19830,20870,0,0.4,0.0000,0.00,4.5979,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,1,2,0,0,2,21052,19147,0,1754.3,0.1754,4.46,4.6914,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,2,-1,1,0,1,21431,18613,0,2298.2,0.2298,5.84,4.7204,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,3,-1,1,0,1,22907,16603,0,3155.5,0.3155,8.01,4.8407,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,4,14,1,0,1,25071,14280,0,3152.3,0.3152,8.01,5.0373,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,5,-1,1,0,1,27001,12500,0,3151.4,0.3151,8.00,5.2232,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,6,-1,1,0,1,28230,11504,0,3150.9,0.3151,8.00,5.3450,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,7,-1,1,0,1,30104,10123,0,3150.7,0.3151,8.00,5.5339,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,8,-1,1,0,1,31946,8899,0,3154.1,0.3154,8.01,5.7221,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,9,-1,1,0,1,33641,8003,0,3150.6,0.3151,8.00,5.8959,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,10,-1,1,0,1,34961,7371,0,3150.3,0.3150,8.00,6.0316,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,11,3,0,0,2,37631,5997,0,2362.3,0.2362,6.00,6.3083,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,9,2,13,12,3,0,0,2,37991,5811,0,2055.6,0.2056,5.22,6.3458,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,10,2,4,0,3,0,0,2,37136,8061,0,1541.3,0.1541,3.91,6.2446,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,10,2,4,1,3,0,0,2,37631,5997,0,2362.3,0.2362,6.00,6.3083,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,10,2,4,2,4,0,0,2,39576,-2111,0,2362.4,0.2362,6.00,6.6191,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,10,2,4,3,4,0,0,2,40335,-5274,0,100.0,0.0100,0.25,6.7644,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,11,2,4,0,4,0,0,2,42028,-1632,0,133.7,0.0134,0.34,6.8500,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,11,2,4,1,4,0,0,2,39576,-2111,0,2362.4,0.2362,6.00,6.6191,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,11,2,4,2,-1,0,0,2,-41075,-17879,0,1060.5,0.1061,2.69,2.7248,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,11,2,4,3,-1,0,0,2,-42500,-18157,0,0.0,0.0000,0.00,2.7359,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,0,-1,0,0,2,-41484,-20082,0,0.0,0.0000,0.00,2.9389,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,1,-1,0,0,2,-40993,-19607,0,656.0,0.0656,1.67,2.8974,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,2,-1,1,0,0,-35443,-14257,0,2363.3,0.2363,6.00,2.4304,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,3,8,0,0,1,-34842,-13604,0,2362.4,0.2362,6.00,2.3725,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,4,-1,1,0,0,-32564,-10883,0,2373.7,0.2374,6.03,2.1287,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,5,13,0,0,1,-28067,-2685,0,2370.7,0.2371,6.02,1.3666,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,6,7,0,0,2,-26767,1125,0,2364.5,0.2365,6.01,1.0032,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,7,-1,1,1,1,-26765,1130,0,2365.1,0.2365,6.01,1.0027,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,8,-1,1,0,0,-25235,7593,0,2368.5,0.2369,6.02,0.3786,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,9,1,0,0,2,-24182,19432,0,271.2,0.0271,0.69,0.2291,0
captures\2303-B1-38B-IN WG-SP24\2303-B1-38B-IN WG-SP24.ZIP,aA9C7.tmp,2303-B1-38B-IN WG-SP24,1,12,2,11,10,1,0,0,2,-24163,19704,0,0.2,0.0000,0.00,0.2352,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,6,2,2,0,-1,1,0,0,274938,36821,1,2104.7,0.2105,5.35,0.0136,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,6,2,2,1,-1,1,0,0,280447,36821,1,619.7,0.0620,1.57,0.2825,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,7,2,2,0,2,0,0,2,281152,42914,0,0.0,0.0000,0.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,7,2,2,1,3,0,0,2,281184,42000,0,914.0,0.0914,2.32,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,8,2,3,0,3,0,0,2,281184,42000,0,914.0,0.0914,2.32,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,8,2,3,1,-1,1,0,0,277510,38040,0,2364.2,0.2364,6.01,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,8,2,3,2,4,0,0,2,274480,34229,0,1969.3,0.1969,5.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,9,2,5,0,4,0,0,2,274480,34229,0,1969.3,0.1969,5.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,9,2,5,1,-1,1,0,0,274751,36283,0,1969.6,0.1970,5.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,9,2,5,2,-1,1,0,0,274978,38684,0,1969.0,0.1969,5.00,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,9,2,5,3,-1,1,0,0,275172,40946,0,1968.0,0.1968,5.00,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,0,9,2,5,4,1,0,0,2,275260,42914,0,0.0,0.0000,0.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,6,2,2,0,-1,1,0,0,-2774,-144,1,2102.9,0.2103,5.34,0.0134,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,6,2,2,1,-1,1,0,0,2737,-144,1,619.8,0.0620,1.57,0.2825,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,7,2,2,0,2,0,0,2,3442,5949,0,0.0,0.0000,0.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,7,2,2,1,3,0,0,2,3474,5036,0,913.0,0.0913,2.32,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,8,2,3,0,3,0,0,2,3474,5036,0,913.0,0.0913,2.32,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,8,2,3,1,-1,1,0,0,-200,1075,0,2364.2,0.2364,6.01,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,8,2,3,2,4,0,0,2,-3231,-2735,0,1969.2,0.1969,5.00,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,9,2,5,0,4,0,0,2,-3231,-2735,0,1969.2,0.1969,5.00,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,9,2,5,1,-1,1,0,0,-2959,-682,0,1969.6,0.1970,5.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,9,2,5,2,-1,1,0,0,-2733,1719,0,1969.0,0.1969,5.00,0.0001,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,9,2,5,3,-1,1,0,0,-2538,3980,0,1969.0,0.1969,5.00,0.0000,0
captures\2303-B1-A1- OUCF-SP24\2303-B1-A1- OUCF-SP24.ZIP,aB465.tmp,2303-B1-A1- OUCF-SP24,1,9,2,5,4,1,0,0,2,-2450,5949,0,0.0,0.0000,0.00,0.0001,0
captures\TASK1-CUTQTY3\TASK1-CUTQTY3.ZIP,a23F2.tmp,TASK1-CUTQTY3,0,5,2,2,0,-1,1,0,0,209655,147639,1,29510.0,2.9510,74.96,,1
captures\TASK1-CUTQTY3\TASK1-CUTQTY3.ZIP,a23F2.tmp,TASK1-CUTQTY3,0,5,2,2,1,-1,1,0,0,268674,147639,1,29510.0,2.9510,74.96,,1
captures\TASK2-NOSEAM\TASK2-NOSEAM.ZIP,aD97D.tmp,TASK2-NOSEAM,0,5,2,2,0,-1,1,0,0,29511,39408,1,29510.0,2.9510,74.96,,1
captures\TASK2-NOSEAM\TASK2-NOSEAM.ZIP,aD97D.tmp,TASK2-NOSEAM,0,5,2,2,1,-1,1,0,0,88530,39408,1,29510.0,2.9510,74.96,,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,2.9510,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,2.9509,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,6,2,4,0,1,1,0,1,230057,128089,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,6,2,4,1,1,1,0,1,230057,132026,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,6,2,4,2,2,1,0,1,230057,210840,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,6,2,4,3,2,1,0,1,230057,214777,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,7,2,4,0,2,1,0,1,230057,214777,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,7,2,4,1,2,1,0,1,233994,214777,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,7,2,4,2,3,1,0,1,352033,214777,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,7,2,4,3,3,1,0,1,355970,214777,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,8,2,4,0,3,1,0,1,355970,214777,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,8,2,4,1,3,1,0,1,355970,210840,0,3937.0,0.3937,10.00,0.3938,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,8,2,4,2,4,1,0,1,355970,132026,0,3937.0,0.3937,10.00,0.3938,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,8,2,4,3,4,1,0,1,355970,128089,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,9,2,4,0,4,1,0,1,355970,128089,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,9,2,4,1,4,1,0,1,352033,128089,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,9,2,4,2,1,1,0,1,233994,128089,0,3937.0,0.3937,10.00,0.3937,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,0,9,2,4,3,1,1,0,1,230057,128089,0,5567.8,0.5568,14.14,0.5568,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,1,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,2.9510,1
captures\TASK2-SEAM1CM\TASK2-SEAM1CM.ZIP,aDE66.tmp,TASK2-SEAM1CM,1,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,2.9509,1
captures\TASK3-NONOTCH\TASK3-NONOTCH.ZIP,a6464.tmp,TASK3-NONOTCH,0,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK3-NONOTCH\TASK3-NONOTCH.ZIP,a6464.tmp,TASK3-NONOTCH,0,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
captures\TASK3-NONOTCH\TASK3-NONOTCH.ZIP,a6464.tmp,TASK3-NONOTCH,1,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK3-NONOTCH\TASK3-NONOTCH.ZIP,a6464.tmp,TASK3-NONOTCH,1,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
captures\TASK3-NOTCHED\TASK3-NOTCHED.ZIP,aE1F3.tmp,TASK3-NOTCHED,0,5,2,2,0,-1,1,0,0,29511,39408,1,29510.0,2.9510,74.96,,1
captures\TASK3-NOTCHED\TASK3-NOTCHED.ZIP,aE1F3.tmp,TASK3-NOTCHED,0,5,2,2,1,-1,1,0,0,88530,39408,1,29510.0,2.9510,74.96,,1
captures\TASK3-NOTCHED\TASK3-NOTCHED.ZIP,aE1F3.tmp,TASK3-NOTCHED,1,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK3-NOTCHED\TASK3-NOTCHED.ZIP,aE1F3.tmp,TASK3-NOTCHED,1,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
captures\TASK4-DRILLPOINT\TASK4-DRILLPOINT.ZIP,a17AF.tmp,TASK4-DRILLPOINT,0,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK4-DRILLPOINT\TASK4-DRILLPOINT.ZIP,a17AF.tmp,TASK4-DRILLPOINT,0,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
captures\TASK4-DRILLPOINT\TASK4-DRILLPOINT.ZIP,a17AF.tmp,TASK4-DRILLPOINT,1,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK4-DRILLPOINT\TASK4-DRILLPOINT.ZIP,a17AF.tmp,TASK4-DRILLPOINT,1,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
captures\TASK5-GRADED\TASK5-GRADED.ZIP,aE79A.tmp,TASK5-GRADED,0,5,2,2,0,-1,1,0,0,37385,47282,1,29510.0,2.9510,74.96,,1
captures\TASK5-GRADED\TASK5-GRADED.ZIP,aE79A.tmp,TASK5-GRADED,0,5,2,2,1,-1,1,0,0,96404,47282,1,29510.0,2.9510,74.96,,1
captures\TASK5-GRADED\TASK5-GRADED.ZIP,aE79A.tmp,TASK5-GRADED,1,5,2,2,0,-1,1,0,0,263504,171433,1,29510.0,2.9510,74.96,,1
captures\TASK5-GRADED\TASK5-GRADED.ZIP,aE79A.tmp,TASK5-GRADED,1,5,2,2,1,-1,1,0,0,322523,171433,1,29510.0,2.9510,74.96,,1
